Tree,Model,Node,LogLikelihood,AICc,State,Probability
2,ER,PNUA,-14.3808304179802,30.9616608359605,N,0.993634062995006
2,ER,PSUA,-14.3808304179802,30.9616608359605,C,0.0018914659777416
2,ER,PSUA,-14.3808304179802,30.9616608359605,I,0.970871606182232
2,ER,PSUA,-14.3808304179802,30.9616608359605,N,0.0272369278400269
2,SYM,PUA,-12.1181161407244,31.5695656147822,C,3.03010993108736e-35
2,SYM,PUA,-12.1181161407244,31.5695656147822,I,0.161751763889038
2,SYM,PUA,-12.1181161407244,31.5695656147822,N,0.838248236110962
2,SYM,PNUA,-12.1181161407244,31.5695656147822,C,5.10072913297229e-20
2,SYM,PNUA,-12.1181161407244,31.5695656147822,I,0.0374041956139504
2,SYM,PNUA,-12.1181161407244,31.5695656147822,N,0.96259580438605
2,SYM,PSUA,-12.1181161407244,31.5695656147822,C,9.23640174038203e-19
2,SYM,PSUA,-12.1181161407244,31.5695656147822,I,0.887250057005223
2,SYM,PSUA,-12.1181161407244,31.5695656147822,N,0.112749942994777
2,ARD,PUA,-11.0211881645461,39.6423763290922,C,2.500927761312e-25
2,ARD,PUA,-11.0211881645461,39.6423763290922,I,2.79211106018996e-17
2,ARD,PUA,-11.0211881645461,39.6423763290922,N,1
2,ARD,PNUA,-11.0211881645461,39.6423763290922,C,1.89454227795727e-20
2,ARD,PNUA,-11.0211881645461,39.6423763290922,I,3.34047893517493e-15
2,ARD,PNUA,-11.0211881645461,39.6423763290922,N,0.999999999999997
2,ARD,PSUA,-11.0211881645461,39.6423763290922,C,4.13768923039368e-12
2,ARD,PSUA,-11.0211881645461,39.6423763290922,I,0.892395351295773
2,ARD,PSUA,-11.0211881645461,39.6423763290922,N,0.107604648700089
3,ER,PUA,-14.4918742537762,31.1837485075523,C,0.00191937812546203
3,ER,PUA,-14.4918742537762,31.1837485075523,I,0.076713053426147
3,ER,PUA,-14.4918742537762,31.1837485075523,N,0.921367568448391
3,ER,PNUA,-14.4918742537762,31.1837485075523,C,0.000121209952974811
3,ER,PNUA,-14.4918742537762,31.1837485075523,I,0.00333931970360938
3,ER,PNUA,-14.4918742537762,31.1837485075523,N,0.996539470343416
3,ER,PSUA,-14.4918742537762,31.1837485075523,C,0.00189876396190786
3,ER,PSUA,-14.4918742537762,31.1837485075523,I,0.950845750051438
3,ER,PSUA,-14.4918742537762,31.1837485075523,N,0.0472554859866542
3,SYM,PUA,-12.1477651791131,31.6288636915596,C,2.94573065803463e-18
3,SYM,PUA,-12.1477651791131,31.6288636915596,I,0.225163977867053
3,SYM,PUA,-12.1477651791131,31.6288636915596,N,0.774836022132947
3,SYM,PNUA,-12.1477651791131,31.6288636915596,C,2.61670925476187e-19
3,SYM,PNUA,-12.1477651791131,31.6288636915596,I,0.0389430016971524
3,SYM,PNUA,-12.1477651791131,31.6288636915596,N,0.961056998302848
3,SYM,PSUA,-12.1477651791131,31.6288636915596,C,1.41545704423164e-18
3,SYM,PSUA,-12.1477651791131,31.6288636915596,I,0.83298535403592
3,SYM,PSUA,-12.1477651791131,31.6288636915596,N,0.16701464596408
3,ARD,PUA,-11.4332502342676,40.4665004685353,C,1.70715562253749e-16
3,ARD,PUA,-11.4332502342676,40.4665004685353,I,7.38076744225049e-07
3,ARD,PUA,-11.4332502342676,40.4665004685353,N,0.999999261923256
3,ARD,PNUA,-11.4332502342676,40.4665004685353,C,1.96796744072335e-24
3,ARD,PNUA,-11.4332502342676,40.4665004685353,I,2.1479922641014e-13
3,ARD,PNUA,-11.4332502342676,40.4665004685353,N,0.999999999999785
3,ARD,PSUA,-11.4332502342676,40.4665004685353,C,2.72673976416055e-10
3,ARD,PSUA,-11.4332502342676,40.4665004685353,I,0.854528659662489
3,ARD,PSUA,-11.4332502342676,40.4665004685353,N,0.145471340064837
4,ER,PUA,-16.1124517677418,34.4249035354835,C,0.0009096061524446
4,ER,PUA,-16.1124517677418,34.4249035354835,I,0.0409189904114154
4,ER,PUA,-16.1124517677418,34.4249035354835,N,0.95817140343614
4,ER,PNUA,-16.1124517677418,34.4249035354835,C,6.88241733797865e-05
4,ER,PNUA,-16.1124517677418,34.4249035354835,I,0.00655543775626437
4,ER,PNUA,-16.1124517677418,34.4249035354835,N,0.993375738070356
4,ER,PSUA,-16.1124517677418,34.4249035354835,C,0.00150620409610114
4,ER,PSUA,-16.1124517677418,34.4249035354835,I,0.94708878299519
4,ER,PSUA,-16.1124517677418,34.4249035354835,N,0.0514050129087086
4,SYM,PUA,-13.6313499367711,34.5960332068755,C,8.59592641475529e-19
4,SYM,PUA,-13.6313499367711,34.5960332068755,I,0.183795773611025
4,SYM,PUA,-13.6313499367711,34.5960332068755,N,0.816204226388975
4,SYM,PNUA,-13.6313499367711,34.5960332068755,C,2.75372475576462e-20
4,SYM,PNUA,-13.6313499367711,34.5960332068755,I,0.0924094649141621
4,SYM,PNUA,-13.6313499367711,34.5960332068755,N,0.907590535085838
4,SYM,PSUA,-13.6313499367711,34.5960332068755,C,4.69198251509394e-19
4,SYM,PSUA,-13.6313499367711,34.5960332068755,I,0.754943065274598
4,SYM,PSUA,-13.6313499367711,34.5960332068755,N,0.245056934725402
4,ARD,PUA,-13.22234201638,44.0446840327599,C,2.13485642555078e-17
4,ARD,PUA,-13.22234201638,44.0446840327599,I,4.04580567991225e-07
4,ARD,PUA,-13.22234201638,44.0446840327599,N,0.999999595419432
4,ARD,PNUA,-13.22234201638,44.0446840327599,C,1.47820367912812e-25
4,ARD,PNUA,-13.22234201638,44.0446840327599,I,1.13493280723752e-13
4,ARD,PNUA,-13.22234201638,44.0446840327599,N,0.999999999999887
4,ARD,PSUA,-13.22234201638,44.0446840327599,C,4.35831209586254e-11
4,ARD,PSUA,-13.22234201638,44.0446840327599,I,0.841682551369772
4,ARD,PSUA,-13.22234201638,44.0446840327599,N,0.158317448586645
5,ER,PUA,-16.8604435735497,35.9208871470994,C,0.00345377372785864
5,ER,PUA,-16.8604435735497,35.9208871470994,I,0.107042330251627
5,ER,PUA,-16.8604435735497,35.9208871470994,N,0.889503896020514
5,ER,PNUA,-16.8604435735497,35.9208871470994,C,0.000999733756778606
5,ER,PNUA,-16.8604435735497,35.9208871470994,I,0.0267180901509325
5,ER,PNUA,-16.8604435735497,35.9208871470994,N,0.972282176092289
5,ER,PSUA,-16.8604435735497,35.9208871470994,C,0.00423806510992373
5,ER,PSUA,-16.8604435735497,35.9208871470994,I,0.900448091178497
5,ER,PSUA,-16.8604435735497,35.9208871470994,N,0.0953138437115788
5,SYM,PUA,-13.7752755226826,34.8838843786986,C,9.88150102349847e-19
5,SYM,PUA,-13.7752755226826,34.8838843786986,I,0.499974954423696
5,SYM,PUA,-13.7752755226826,34.8838843786986,N,0.500025045576304
5,SYM,PNUA,-13.7752755226826,34.8838843786986,C,5.70009993206977e-19
5,SYM,PNUA,-13.7752755226826,34.8838843786986,I,0.499772664993533
5,SYM,PNUA,-13.7752755226826,34.8838843786986,N,0.500227335006467
5,SYM,PSUA,-13.7752755226826,34.8838843786986,C,2.69467878961881e-14
5,SYM,PSUA,-13.7752755226826,34.8838843786986,I,0.500554584142697
5,SYM,PSUA,-13.7752755226826,34.8838843786986,N,0.499445415857276
5,ARD,PUA,-13.6503267901077,44.9006535802153,C,1.65581901961998e-13
5,ARD,PUA,-13.6503267901077,44.9006535802153,I,7.9214464183056e-07
5,ARD,PUA,-13.6503267901077,44.9006535802153,N,0.999999207855193
5,ARD,PNUA,-13.6503267901077,44.9006535802153,C,1.13474737341601e-18
5,ARD,PNUA,-13.6503267901077,44.9006535802153,I,2.15695543088968e-12
5,ARD,PNUA,-13.6503267901077,44.9006535802153,N,0.999999999997843
5,ARD,PSUA,-13.6503267901077,44.9006535802153,C,1.25501510587254e-08
5,ARD,PSUA,-13.6503267901077,44.9006535802153,I,0.788358416232978
5,ARD,PSUA,-13.6503267901077,44.9006535802153,N,0.211641571216871
6,ER,PUA,-15.4731598486477,33.1463196972955,C,0.00322835146333507
6,ER,PUA,-15.4731598486477,33.1463196972955,I,0.143990780533372
6,ER,PUA,-15.4731598486477,33.1463196972955,N,0.852780868003293
6,ER,PNUA,-15.4731598486477,33.1463196972955,C,0.000366594845834265
6,ER,PNUA,-15.4731598486477,33.1463196972955,I,0.0118594021266451
6,ER,PNUA,-15.4731598486477,33.1463196972955,N,0.987774003027521
6,ER,PSUA,-15.4731598486477,33.1463196972955,C,0.00248712987520625
6,ER,PSUA,-15.4731598486477,33.1463196972955,I,0.924891651301923
6,ER,PSUA,-15.4731598486477,33.1463196972955,N,0.0726212188228707
6,SYM,PUA,-12.9392792592287,33.2118918517908,C,3.43127043357124e-18
6,SYM,PUA,-12.9392792592287,33.2118918517908,I,0.349159844390818
6,SYM,PUA,-12.9392792592287,33.2118918517908,N,0.650840155609182
6,SYM,PNUA,-12.9392792592287,33.2118918517908,C,7.19430064036872e-19
6,SYM,PNUA,-12.9392792592287,33.2118918517908,I,0.10022417441286
6,SYM,PNUA,-12.9392792592287,33.2118918517908,N,0.89977582558714
6,SYM,PSUA,-12.9392792592287,33.2118918517908,C,1.51870177107517e-18
6,SYM,PSUA,-12.9392792592287,33.2118918517908,I,0.760167729311278
6,SYM,PSUA,-12.9392792592287,33.2118918517908,N,0.239832270688722
6,ARD,PUA,-12.2945845273229,42.1891690546457,C,4.93482932245203e-14
6,ARD,PUA,-12.2945845273229,42.1891690546457,I,1.44728874538413e-06
6,ARD,PUA,-12.2945845273229,42.1891690546457,N,0.999998552711205
6,ARD,PNUA,-12.2945845273229,42.1891690546457,C,6.63118624309368e-19
6,ARD,PNUA,-12.2945845273229,42.1891690546457,I,1.11077633561918e-12
6,ARD,PNUA,-12.2945845273229,42.1891690546457,N,0.999999999998889
6,ARD,PSUA,-12.2945845273229,42.1891690546457,C,2.01556565121988e-10
6,ARD,PSUA,-12.2945845273229,42.1891690546457,I,0.78348900116694
6,ARD,PSUA,-12.2945845273229,42.1891690546457,N,0.216510998631503
7,ER,PUA,-13.0311859310686,28.2623718621373,C,0.000532864380580129
7,ER,PUA,-13.0311859310686,28.2623718621373,I,0.0454916839254304
7,ER,PUA,-13.0311859310686,28.2623718621373,N,0.953975451693989
7,ER,PNUA,-13.0311859310686,28.2623718621373,C,0.000215059515349854
7,ER,PNUA,-13.0311859310686,28.2623718621373,I,0.0160659769598941
7,ER,PNUA,-13.0311859310686,28.2623718621373,N,0.983718963524756
7,ER,PSUA,-13.0311859310686,28.2623718621373,C,0.00246376141471726
7,ER,PSUA,-13.0311859310686,28.2623718621373,I,0.9297709097344
7,ER,PSUA,-13.0311859310686,28.2623718621373,N,0.0677653288508827
7,SYM,PUA,-10.8492040961166,29.0317415255666,C,1.17876303819333e-18
7,SYM,PUA,-10.8492040961166,29.0317415255666,I,0.156258521391451
7,SYM,PUA,-10.8492040961166,29.0317415255666,N,0.843741478608549
7,SYM,PNUA,-10.8492040961166,29.0317415255666,C,8.00053819285145e-19
7,SYM,PNUA,-10.8492040961166,29.0317415255666,I,0.0730234540376835
7,SYM,PNUA,-10.8492040961166,29.0317415255666,N,0.926976545962317
7,SYM,PSUA,-10.8492040961166,29.0317415255666,C,4.73040409126437e-18
7,SYM,PSUA,-10.8492040961166,29.0317415255666,I,0.817791488116671
7,SYM,PSUA,-10.8492040961166,29.0317415255666,N,0.182208511883329
7,ARD,PUA,-9.74427849539031,37.0885569907806,C,8.90993823719069e-17
7,ARD,PUA,-9.74427849539031,37.0885569907806,I,1.9913869477238e-07
7,ARD,PUA,-9.74427849539031,37.0885569907806,N,0.999999800861305
7,ARD,PNUA,-9.74427849539031,37.0885569907806,C,1.12357683954589e-22
7,ARD,PNUA,-9.74427849539031,37.0885569907806,I,1.16390507457635e-12
7,ARD,PNUA,-9.74427849539031,37.0885569907806,N,0.999999999998836
7,ARD,PSUA,-9.74427849539031,37.0885569907806,C,9.3264729707631e-10
7,ARD,PSUA,-9.74427849539031,37.0885569907806,I,0.803378624552547
7,ARD,PSUA,-9.74427849539031,37.0885569907806,N,0.196621374514805
8,ER,PUA,-13.7955203421038,29.7910406842076,C,0.00444978254113384
8,ER,PUA,-13.7955203421038,29.7910406842076,I,0.114552136444438
8,ER,PUA,-13.7955203421038,29.7910406842076,N,0.880998081014428
8,ER,PNUA,-13.7955203421038,29.7910406842076,C,0.000264710522819941
8,ER,PNUA,-13.7955203421038,29.7910406842076,I,0.00658517795855776
8,ER,PNUA,-13.7955203421038,29.7910406842076,N,0.993150111518622
8,ER,PSUA,-13.7955203421038,29.7910406842076,C,0.00110017041262125
8,ER,PSUA,-13.7955203421038,29.7910406842076,I,0.97928275598096
8,ER,PSUA,-13.7955203421038,29.7910406842076,N,0.0196170736064188
8,SYM,PUA,-11.500180704524,30.3336947423814,C,1.50333348696355e-17
8,SYM,PUA,-11.500180704524,30.3336947423814,I,0.292005200402003
8,SYM,PUA,-11.500180704524,30.3336947423814,N,0.707994799597997
8,SYM,PNUA,-11.500180704524,30.3336947423814,C,1.00137582904506e-18
8,SYM,PNUA,-11.500180704524,30.3336947423814,I,0.0478399377982577
8,SYM,PNUA,-11.500180704524,30.3336947423814,N,0.952160062201742
8,SYM,PSUA,-11.500180704524,30.3336947423814,C,1.55671084477867e-18
8,SYM,PSUA,-11.500180704524,30.3336947423814,I,0.928019451914143
8,SYM,PSUA,-11.500180704524,30.3336947423814,N,0.071980548085857
8,ARD,PUA,-10.8741432242359,39.3482864484717,C,8.68907140502923e-16
8,ARD,PUA,-10.8741432242359,39.3482864484717,I,1.83086687143884e-06
8,ARD,PUA,-10.8741432242359,39.3482864484717,N,0.999998169133128
8,ARD,PNUA,-10.8741432242359,39.3482864484717,C,1.60797460210179e-23
8,ARD,PNUA,-10.8741432242359,39.3482864484717,I,9.19200641452165e-13
8,ARD,PNUA,-10.8741432242359,39.3482864484717,N,0.999999999999081
8,ARD,PSUA,-10.8741432242359,39.3482864484717,C,2.22924352363559e-10
8,ARD,PSUA,-10.8741432242359,39.3482864484717,I,0.932329885167777
8,ARD,PSUA,-10.8741432242359,39.3482864484717,N,0.0676701146092989
9,ER,PUA,-15.6259415261953,33.4518830523906,C,0.000517070340591149
9,ER,PUA,-15.6259415261953,33.4518830523906,I,0.0211268181445689
9,ER,PUA,-15.6259415261953,33.4518830523906,N,0.97835611151484
9,ER,PNUA,-15.6259415261953,33.4518830523906,C,0.000333782408451096
9,ER,PNUA,-15.6259415261953,33.4518830523906,I,0.0118471506243369
9,ER,PNUA,-15.6259415261953,33.4518830523906,N,0.987819066967212
9,ER,PSUA,-15.6259415261953,33.4518830523906,C,0.00284899533037277
9,ER,PSUA,-15.6259415261953,33.4518830523906,I,0.938831298253564
9,ER,PSUA,-15.6259415261953,33.4518830523906,N,0.058319706416063
9,SYM,PUA,-13.4409446347105,34.2152226027542,C,2.12767020240681e-19
9,SYM,PUA,-13.4409446347105,34.2152226027542,I,0.216819407492011
9,SYM,PUA,-13.4409446347105,34.2152226027542,N,0.783180592507989
9,SYM,PNUA,-13.4409446347105,34.2152226027542,C,4.14963769603703e-19
9,SYM,PNUA,-13.4409446347105,34.2152226027542,I,0.181666956742881
9,SYM,PNUA,-13.4409446347105,34.2152226027542,N,0.818333043257119
9,SYM,PSUA,-13.4409446347105,34.2152226027542,C,1.31885639154773e-18
9,SYM,PSUA,-13.4409446347105,34.2152226027542,I,0.725493515095578
9,SYM,PSUA,-13.4409446347105,34.2152226027542,N,0.274506484904422
9,ARD,PUA,-12.5504227325871,42.7008454651742,C,4.15121008965567e-19
9,ARD,PUA,-12.5504227325871,42.7008454651742,I,6.83795439940113e-08
9,ARD,PUA,-12.5504227325871,42.7008454651742,N,0.999999931620456
9,ARD,PNUA,-12.5504227325871,42.7008454651742,C,1.46052367235684e-21
9,ARD,PNUA,-12.5504227325871,42.7008454651742,I,6.79713094030494e-13
9,ARD,PNUA,-12.5504227325871,42.7008454651742,N,0.99999999999932
9,ARD,PSUA,-12.5504227325871,42.7008454651742,C,4.82311769076148e-16
9,ARD,PSUA,-12.5504227325871,42.7008454651742,I,0.837044763794701
9,ARD,PSUA,-12.5504227325871,42.7008454651742,N,0.162955236205299
10,ER,PUA,-14.4332907234373,31.0665814468745,C,0.00136860378675815
10,ER,PUA,-14.4332907234373,31.0665814468745,I,0.0708453096320699
10,ER,PUA,-14.4332907234373,31.0665814468745,N,0.927786086581172
10,ER,PNUA,-14.4332907234373,31.0665814468745,C,0.000281642642688306
10,ER,PNUA,-14.4332907234373,31.0665814468745,I,0.0180575491013818
10,ER,PNUA,-14.4332907234373,31.0665814468745,N,0.98166080825593
10,ER,PSUA,-14.4332907234373,31.0665814468745,C,0.00395707484467072
10,ER,PSUA,-14.4332907234373,31.0665814468745,I,0.855699518480129
10,ER,PSUA,-14.4332907234373,31.0665814468745,N,0.1403434066752
10,SYM,PUA,-12.1690201568284,31.6713736469902,C,3.41309596841998e-18
10,SYM,PUA,-12.1690201568284,31.6713736469902,I,0.23652117865563
10,SYM,PUA,-12.1690201568284,31.6713736469902,N,0.76347882134437
10,SYM,PNUA,-12.1690201568284,31.6713736469902,C,9.28795089376304e-19
10,SYM,PNUA,-12.1690201568284,31.6713736469902,I,0.0999405803114883
10,SYM,PNUA,-12.1690201568284,31.6713736469902,N,0.900059419688512
10,SYM,PSUA,-12.1690201568284,31.6713736469902,C,3.68111143039263e-13
10,SYM,PSUA,-12.1690201568284,31.6713736469902,I,0.794143297203868
10,SYM,PSUA,-12.1690201568284,31.6713736469902,N,0.205856702795764
10,ARD,PUA,-11.2738684963702,40.1477369927405,C,1.37222590495805e-13
10,ARD,PUA,-11.2738684963702,40.1477369927405,I,7.50147802423274e-07
10,ARD,PUA,-11.2738684963702,40.1477369927405,N,0.99999924985206
10,ARD,PNUA,-11.2738684963702,40.1477369927405,C,9.33396320189068e-19
10,ARD,PNUA,-11.2738684963702,40.1477369927405,I,2.71916720472058e-12
10,ARD,PNUA,-11.2738684963702,40.1477369927405,N,0.999999999997281
10,ARD,PSUA,-11.2738684963702,40.1477369927405,C,1.95773627491917e-08
10,ARD,PSUA,-11.2738684963702,40.1477369927405,I,0.7764971730554
10,ARD,PSUA,-11.2738684963702,40.1477369927405,N,0.223502807367238
11,ER,PUA,-14.0683367336363,30.3366734672727,C,4.32768244081956e-05
11,ER,PUA,-14.0683367336363,30.3366734672727,I,0.0780896046546882
11,ER,PUA,-14.0683367336363,30.3366734672727,N,0.921867118520904
11,ER,PNUA,-14.0683367336363,30.3366734672727,C,0.000138236618678068
11,ER,PNUA,-14.0683367336363,30.3366734672727,I,0.00387529742699247
11,ER,PNUA,-14.0683367336363,30.3366734672727,N,0.995986465954329
11,ER,PSUA,-14.0683367336363,30.3366734672727,C,0.00102571456201472
11,ER,PSUA,-14.0683367336363,30.3366734672727,I,0.986780534803435
11,ER,PSUA,-14.0683367336363,30.3366734672727,N,0.0121937506345498
11,SYM,PUA,-11.9070898223375,31.1475129780083,C,1.93704620289928e-34
11,SYM,PUA,-11.9070898223375,31.1475129780083,I,0.103576328558705
11,SYM,PUA,-11.9070898223375,31.1475129780083,N,0.896423671441295
11,SYM,PNUA,-11.9070898223375,31.1475129780083,C,1.82782393454536e-19
11,SYM,PNUA,-11.9070898223375,31.1475129780083,I,0.0208103747832005
11,SYM,PNUA,-11.9070898223375,31.1475129780083,N,0.979189625216799
11,SYM,PSUA,-11.9070898223375,31.1475129780083,C,1.3102161147616e-18
11,SYM,PSUA,-11.9070898223375,31.1475129780083,I,0.953410825426428
11,SYM,PSUA,-11.9070898223375,31.1475129780083,N,0.0465891745735719
11,ARD,PUA,-10.8774536041177,39.3549072082354,C,1.37773852079809e-20
11,ARD,PUA,-10.8774536041177,39.3549072082354,I,3.49821211415747e-17
11,ARD,PUA,-10.8774536041177,39.3549072082354,N,1
11,ARD,PNUA,-10.8774536041177,39.3549072082354,C,8.43439255627854e-20
11,ARD,PNUA,-10.8774536041177,39.3549072082354,I,1.20627523896415e-14
11,ARD,PNUA,-10.8774536041177,39.3549072082354,N,0.999999999999988
11,ARD,PSUA,-10.8774536041177,39.3549072082354,C,6.21634343197922e-09
11,ARD,PSUA,-10.8774536041177,39.3549072082354,I,0.950104033945655
11,ARD,PSUA,-10.8774536041177,39.3549072082354,N,0.0498959598380011
12,ER,PUA,-15.2790940813925,32.758188162785,C,0.000594551965705711
12,ER,PUA,-15.2790940813925,32.758188162785,I,0.0460189601392744
12,ER,PUA,-15.2790940813925,32.758188162785,N,0.95338648789502
12,ER,PNUA,-15.2790940813925,32.758188162785,C,0.000446292565043257
12,ER,PNUA,-15.2790940813925,32.758188162785,I,0.0365986593305774
12,ER,PNUA,-15.2790940813925,32.758188162785,N,0.962955048104379
12,ER,PSUA,-15.2790940813925,32.758188162785,C,0.00156363688584022
12,ER,PSUA,-15.2790940813925,32.758188162785,I,0.919228442123184
12,ER,PSUA,-15.2790940813925,32.758188162785,N,0.0792079209909755
12,SYM,PUA,-12.5020507294213,32.337434792176,C,1.65128657309736e-19
12,SYM,PUA,-12.5020507294213,32.337434792176,I,0.387290091817065
12,SYM,PUA,-12.5020507294213,32.337434792176,N,0.612709908182935
12,SYM,PNUA,-12.5020507294213,32.337434792176,C,1.14451432995639e-19
12,SYM,PNUA,-12.5020507294213,32.337434792176,I,0.372570848149621
12,SYM,PNUA,-12.5020507294213,32.337434792176,N,0.627429151850379
12,SYM,PSUA,-12.5020507294213,32.337434792176,C,7.95797941271064e-19
12,SYM,PSUA,-12.5020507294213,32.337434792176,I,0.655016660950322
12,SYM,PSUA,-12.5020507294213,32.337434792176,N,0.344983339049678
12,ARD,PUA,-12.1703086536958,41.9406173073915,C,5.58184380787304e-17
12,ARD,PUA,-12.1703086536958,41.9406173073915,I,1.46597651514317e-07
12,ARD,PUA,-12.1703086536958,41.9406173073915,N,0.999999853402348
12,ARD,PNUA,-12.1703086536958,41.9406173073915,C,1.56102149654856e-19
12,ARD,PNUA,-12.1703086536958,41.9406173073915,I,5.9906073675039e-12
12,ARD,PNUA,-12.1703086536958,41.9406173073915,N,0.999999999994009
12,ARD,PSUA,-12.1703086536958,41.9406173073915,C,2.60397207966912e-14
12,ARD,PSUA,-12.1703086536958,41.9406173073915,I,0.763050142435567
12,ARD,PSUA,-12.1703086536958,41.9406173073915,N,0.236949857564407
13,ER,PUA,-16.0413280532593,34.2826561065186,C,7.5976197740577e-06
13,ER,PUA,-16.0413280532593,34.2826561065186,I,0.0904505558820802
13,ER,PUA,-16.0413280532593,34.2826561065186,N,0.909541846498146
13,ER,PNUA,-16.0413280532593,34.2826561065186,C,0.00100778687752871
13,ER,PNUA,-16.0413280532593,34.2826561065186,I,0.0220849714053059
13,ER,PNUA,-16.0413280532593,34.2826561065186,N,0.976907241717165
13,ER,PSUA,-16.0413280532593,34.2826561065186,C,0.00748928081859351
13,ER,PSUA,-16.0413280532593,34.2826561065186,I,0.721622052309705
13,ER,PSUA,-16.0413280532593,34.2826561065186,N,0.270888666871702
13,SYM,PUA,-13.0891345078455,33.5116023490244,C,3.02577003858435e-39
13,SYM,PUA,-13.0891345078455,33.5116023490244,I,0.215595002951512
13,SYM,PUA,-13.0891345078455,33.5116023490244,N,0.784404997048488
13,SYM,PNUA,-13.0891345078455,33.5116023490244,C,7.7115302475193e-19
13,SYM,PNUA,-13.0891345078455,33.5116023490244,I,0.13237541816546
13,SYM,PNUA,-13.0891345078455,33.5116023490244,N,0.86762458183454
13,SYM,PSUA,-13.0891345078455,33.5116023490244,C,1.08938898323838e-18
13,SYM,PSUA,-13.0891345078455,33.5116023490244,I,0.503308081608065
13,SYM,PSUA,-13.0891345078455,33.5116023490244,N,0.496691918391935
13,ARD,PUA,-12.2261391196766,42.0522782393532,C,1.61271955134469e-48
13,ARD,PUA,-12.2261391196766,42.0522782393532,I,8.89414218547183e-33
13,ARD,PUA,-12.2261391196766,42.0522782393532,N,1
13,ARD,PNUA,-12.2261391196766,42.0522782393532,C,1.19318496290581e-23
13,ARD,PNUA,-12.2261391196766,42.0522782393532,I,5.83717921997236e-14
13,ARD,PNUA,-12.2261391196766,42.0522782393532,N,0.999999999999942
13,ARD,PSUA,-12.2261391196766,42.0522782393532,C,2.41608752280436e-10
13,ARD,PSUA,-12.2261391196766,42.0522782393532,I,0.461785643481982
13,ARD,PSUA,-12.2261391196766,42.0522782393532,N,0.538214356276409
14,ER,PUA,-16.2098680336001,34.6197360672002,C,0.00480050862588464
14,ER,PUA,-16.2098680336001,34.6197360672002,I,0.300336679640901
14,ER,PUA,-16.2098680336001,34.6197360672002,N,0.694862811733215
14,ER,PNUA,-16.2098680336001,34.6197360672002,C,0.000683961581047784
14,ER,PNUA,-16.2098680336001,34.6197360672002,I,0.01719548627568
14,ER,PNUA,-16.2098680336001,34.6197360672002,N,0.982120552143272
14,ER,PSUA,-16.2098680336001,34.6197360672002,C,0.0072185078588067
14,ER,PSUA,-16.2098680336001,34.6197360672002,I,0.826018388780476
14,ER,PSUA,-16.2098680336001,34.6197360672002,N,0.166763103360718
14,SYM,PUA,-13.31529206953,33.9639174723934,C,1.83623338048356e-18
14,SYM,PUA,-13.31529206953,33.9639174723934,I,0.407804393539168
14,SYM,PUA,-13.31529206953,33.9639174723934,N,0.592195606460832
14,SYM,PNUA,-13.31529206953,33.9639174723934,C,5.94354159765066e-19
