Tree,Model,Node,LogLikelihood,AICc,State,Probability
7,ARD,PSUA,-6.45036193129106,17.5323028099506,S,0.0304183390385423
8,ER,PUA,-7.23693677080384,16.6738735416077,L,0.129132275846736
8,ER,PUA,-7.23693677080384,16.6738735416077,S,0.870867724153264
8,ER,PNUA,-7.23693677080384,16.6738735416077,L,0.00859804073179637
8,ER,PNUA,-7.23693677080384,16.6738735416077,S,0.991401959268204
8,ER,PSUA,-7.23693677080384,16.6738735416077,L,0.992918150910964
8,ER,PSUA,-7.23693677080384,16.6738735416077,S,0.00708184908903642
8,SYM,PUA,-7.23693677946564,16.6738735589313,L,0.129143384689268
8,SYM,PUA,-7.23693677946564,16.6738735589313,S,0.870856615310732
8,SYM,PNUA,-7.23693677946564,16.6738735589313,L,0.00859942960131148
8,SYM,PNUA,-7.23693677946564,16.6738735589313,S,0.991400570398689
8,SYM,PSUA,-7.23693677946564,16.6738735589313,L,0.992917328573436
8,SYM,PSUA,-7.23693677946564,16.6738735589313,S,0.00708267142656411
8,ARD,PUA,-6.46957946409751,17.5707378755634,L,1.78696052024169e-06
8,ARD,PUA,-6.46957946409751,17.5707378755634,S,0.99999821303948
8,ARD,PNUA,-6.46957946409751,17.5707378755634,L,8.57175340734934e-13
8,ARD,PNUA,-6.46957946409751,17.5707378755634,S,0.999999999999143
8,ARD,PSUA,-6.46957946409751,17.5707378755634,L,0.987244207174552
8,ARD,PSUA,-6.46957946409751,17.5707378755634,S,0.0127557928254484
9,ER,PUA,-7.61891130475375,17.4378226095075,L,0.012177116817063
9,ER,PUA,-7.61891130475375,17.4378226095075,S,0.987822883182937
9,ER,PNUA,-7.61891130475375,17.4378226095075,L,0.00582169566328737
9,ER,PNUA,-7.61891130475375,17.4378226095075,S,0.994178304336713
9,ER,PSUA,-7.61891130475375,17.4378226095075,L,0.992728823710346
9,ER,PSUA,-7.61891130475375,17.4378226095075,S,0.0072711762896537
9,SYM,PUA,-7.61891130775226,17.4378226155045,L,0.0121824542270116
9,SYM,PUA,-7.61891130775226,17.4378226155045,S,0.987817545772988
9,SYM,PNUA,-7.61891130775226,17.4378226155045,L,0.00582495935309522
9,SYM,PNUA,-7.61891130775226,17.4378226155045,S,0.994175040646905
9,SYM,PSUA,-7.61891130775226,17.4378226155045,L,0.992725950631879
9,SYM,PSUA,-7.61891130775226,17.4378226155045,S,0.00727404936812126
9,ARD,PUA,-6.71173422668862,18.0550474007457,L,7.60363155417421e-08
9,ARD,PUA,-6.71173422668862,18.0550474007457,S,0.999999923963685
9,ARD,PNUA,-6.71173422668862,18.0550474007457,L,6.71629785764601e-13
9,ARD,PNUA,-6.71173422668862,18.0550474007457,S,0.999999999999328
9,ARD,PSUA,-6.71173422668862,18.0550474007457,L,0.986620140630716
9,ARD,PSUA,-6.71173422668862,18.0550474007457,S,0.0133798593692844
10,ER,PUA,-7.82858835391863,17.8571767078373,L,0.0912486120618071
10,ER,PUA,-7.82858835391863,17.8571767078373,S,0.908751387938193
10,ER,PNUA,-7.82858835391863,17.8571767078373,L,0.024342344078976
10,ER,PNUA,-7.82858835391863,17.8571767078373,S,0.975657655921024
10,ER,PSUA,-7.82858835391863,17.8571767078373,L,0.976621753385649
10,ER,PSUA,-7.82858835391863,17.8571767078373,S,0.0233782466143507
10,SYM,PUA,-7.82858835387305,17.8571767077461,L,0.0912460188310666
10,SYM,PUA,-7.82858835387305,17.8571767077461,S,0.908753981168933
10,SYM,PNUA,-7.82858835387305,17.8571767077461,L,0.0243414370794242
10,SYM,PNUA,-7.82858835387305,17.8571767077461,S,0.975658562920576
10,SYM,PSUA,-7.82858835387305,17.8571767077461,L,0.976622288079288
10,SYM,PSUA,-7.82858835387305,17.8571767077461,S,0.0233777119207124
10,ARD,PUA,-6.91176134647012,18.4551016403087,L,8.7553643050866e-07
10,ARD,PUA,-6.91176134647012,18.4551016403087,S,0.99999912446357
10,ARD,PNUA,-6.91176134647012,18.4551016403087,L,3.70440457781572e-12
10,ARD,PNUA,-6.91176134647012,18.4551016403087,S,0.999999999996296
10,ARD,PSUA,-6.91176134647012,18.4551016403087,L,0.961608810886912
10,ARD,PSUA,-6.91176134647012,18.4551016403087,S,0.0383911891130879
11,ER,PUA,-6.89140161089529,15.9828032217906,L,0.0852643338681732
11,ER,PUA,-6.89140161089529,15.9828032217906,S,0.914735666131827
11,ER,PNUA,-6.89140161089529,15.9828032217906,L,0.00432840039920056
11,ER,PNUA,-6.89140161089529,15.9828032217906,S,0.995671599600799
11,ER,PSUA,-6.89140161089529,15.9828032217906,L,0.995542288823997
11,ER,PSUA,-6.89140161089529,15.9828032217906,S,0.00445771117600324
11,SYM,PUA,-6.89140159212377,15.9828031842475,L,0.0852614197383487
11,SYM,PUA,-6.89140159212377,15.9828031842475,S,0.914738580261651
11,SYM,PNUA,-6.89140159212377,15.9828031842475,L,0.0043269349833205
11,SYM,PNUA,-6.89140159212377,15.9828031842475,S,0.995673065016679
11,SYM,PSUA,-6.89140159212377,15.9828031842475,L,0.99554352557455
11,SYM,PSUA,-6.89140159212377,15.9828031842475,S,0.00445647442544974
11,ARD,PUA,-5.92294501831137,16.4774689839912,L,1.34354518141167e-16
11,ARD,PUA,-5.92294501831137,16.4774689839912,S,1
11,ARD,PNUA,-5.92294501831137,16.4774689839912,L,7.27474923916618e-15
11,ARD,PNUA,-5.92294501831137,16.4774689839912,S,0.999999999999993
11,ARD,PSUA,-5.92294501831137,16.4774689839912,L,0.990844085111233
11,ARD,PSUA,-5.92294501831137,16.4774689839912,S,0.00915591488876693
12,ER,PUA,-8.35706619427857,18.9141323885571,L,0.0498206595174008
12,ER,PUA,-8.35706619427857,18.9141323885571,S,0.950179340482599
12,ER,PNUA,-8.35706619427857,18.9141323885571,L,0.0396449298882741
12,ER,PNUA,-8.35706619427857,18.9141323885571,S,0.960355070111726
12,ER,PSUA,-8.35706619427857,18.9141323885571,L,0.973131987831429
12,ER,PSUA,-8.35706619427857,18.9141323885571,S,0.0268680121685709
12,SYM,PUA,-8.35706619730851,18.914132394617,L,0.0497994409393167
12,SYM,PUA,-8.35706619730851,18.914132394617,S,0.950200559060683
12,SYM,PNUA,-8.35706619730851,18.914132394617,L,0.0396262090454983
12,SYM,PNUA,-8.35706619730851,18.914132394617,S,0.960373790954502
12,SYM,PSUA,-8.35706619730851,18.914132394617,L,0.973140995309339
12,SYM,PSUA,-8.35706619730851,18.914132394617,S,0.0268590046906614
12,ARD,PUA,-7.51211221248546,19.6558033723393,L,1.68229589734507e-07
12,ARD,PUA,-7.51211221248546,19.6558033723393,S,0.99999983177041
12,ARD,PNUA,-7.51211221248546,19.6558033723393,L,6.54246829080569e-12
12,ARD,PNUA,-7.51211221248546,19.6558033723393,S,0.999999999993458
12,ARD,PSUA,-7.51211221248546,19.6558033723393,L,0.950221188184023
12,ARD,PSUA,-7.51211221248546,19.6558033723393,S,0.0497788118159769
13,ER,PUA,-8.56918446863085,19.3383689372617,L,0.0654282434561946
13,ER,PUA,-8.56918446863085,19.3383689372617,S,0.934571756543805
13,ER,PNUA,-8.56918446863085,19.3383689372617,L,0.011429689548166
13,ER,PNUA,-8.56918446863085,19.3383689372617,S,0.988570310451834
13,ER,PSUA,-8.56918446863085,19.3383689372617,L,0.959500054409091
13,ER,PSUA,-8.56918446863085,19.3383689372617,S,0.0404999455909092
13,SYM,PUA,-8.56918446631608,19.3383689326322,L,0.0654176292427094
13,SYM,PUA,-8.56918446631608,19.3383689326322,S,0.934582370757291
13,SYM,PNUA,-8.56918446631608,19.3383689326322,L,0.0114278168180954
13,SYM,PNUA,-8.56918446631608,19.3383689326322,S,0.988572183181905
13,SYM,PSUA,-8.56918446631608,19.3383689326322,L,0.959504136170577
13,SYM,PSUA,-8.56918446631608,19.3383689326322,S,0.0404958638294228
13,ARD,PUA,-7.46345024751928,19.558479442407,L,3.077937351879e-31
13,ARD,PUA,-7.46345024751928,19.558479442407,S,1
13,ARD,PNUA,-7.46345024751928,19.558479442407,L,2.40998787253211e-14
13,ARD,PNUA,-7.46345024751928,19.558479442407,S,0.999999999999976
13,ARD,PSUA,-7.46345024751928,19.558479442407,L,0.903513915836613
13,ARD,PSUA,-7.46345024751928,19.558479442407,S,0.0964860841633871
14,ER,PUA,-7.92273032453739,18.0454606490748,L,0.236446178171705
14,ER,PUA,-7.92273032453739,18.0454606490748,S,0.763553821828295
14,ER,PNUA,-7.92273032453739,18.0454606490748,L,0.0109677780757275
14,ER,PNUA,-7.92273032453739,18.0454606490748,S,0.989032221924273
14,ER,PSUA,-7.92273032453739,18.0454606490748,L,0.931154454690337
14,ER,PSUA,-7.92273032453739,18.0454606490748,S,0.0688455453096635
14,SYM,PUA,-7.92273032459497,18.0454606491899,L,0.236441134945698
14,SYM,PUA,-7.92273032459497,18.0454606491899,S,0.763558865054302
14,SYM,PNUA,-7.92273032459497,18.0454606491899,L,0.0109673985016114
14,SYM,PNUA,-7.92273032459497,18.0454606491899,S,0.989032601498389
14,SYM,PSUA,-7.92273032459497,18.0454606491899,L,0.931155463362083
14,SYM,PSUA,-7.92273032459497,18.0454606491899,S,0.0688445366379174
14,ARD,PUA,-6.92665508113087,18.4848891096302,L,1.37320495739988e-06
14,ARD,PUA,-6.92665508113087,18.4848891096302,S,0.999998626795043
14,ARD,PNUA,-6.92665508113087,18.4848891096302,L,5.57212672159908e-13
14,ARD,PNUA,-6.92665508113087,18.4848891096302,S,0.999999999999443
14,ARD,PSUA,-6.92665508113087,18.4848891096302,L,0.875811456347497
14,ARD,PSUA,-6.92665508113087,18.4848891096302,S,0.124188543652503
15,ER,PUA,-7.84075842418248,17.881516848365,L,0.137518067260191
15,ER,PUA,-7.84075842418248,17.881516848365,S,0.862481932739809
15,ER,PNUA,-7.84075842418248,17.881516848365,L,0.0414687348511387
15,ER,PNUA,-7.84075842418248,17.881516848365,S,0.958531265148861
15,ER,PSUA,-7.84075842418248,17.881516848365,L,0.899572860091699
15,ER,PSUA,-7.84075842418248,17.881516848365,S,0.100427139908301
15,SYM,PUA,-7.84075841909098,17.881516838182,L,0.137491999391611
15,SYM,PUA,-7.84075841909098,17.881516838182,S,0.862508000608389
15,SYM,PNUA,-7.84075841909098,17.881516838182,L,0.0414579419930292
15,SYM,PNUA,-7.84075841909098,17.881516838182,S,0.958542058006971
15,SYM,PSUA,-7.84075841909098,17.881516838182,L,0.899584603952197
15,SYM,PSUA,-7.84075841909098,17.881516838182,S,0.100415396047803
15,ARD,PUA,-6.97178940376354,18.5751577548955,L,1.21038556600305e-06
15,ARD,PUA,-6.97178940376354,18.5751577548955,S,0.999998789614434
15,ARD,PNUA,-6.97178940376354,18.5751577548955,L,5.44405217407924e-12
15,ARD,PNUA,-6.97178940376354,18.5751577548955,S,0.999999999994556
15,ARD,PSUA,-6.97178940376354,18.5751577548955,L,0.853322807915687
15,ARD,PSUA,-6.97178940376354,18.5751577548955,S,0.146677192084313
16,ER,PUA,-7.47094895075227,17.1418979015045,L,0.0101626587775356
16,ER,PUA,-7.47094895075227,17.1418979015045,S,0.989837341222464
16,ER,PNUA,-7.47094895075227,17.1418979015045,L,0.00174710647765158
16,ER,PNUA,-7.47094895075227,17.1418979015045,S,0.998252893522348
16,ER,PSUA,-7.47094895075227,17.1418979015045,L,0.995815670390047
16,ER,PSUA,-7.47094895075227,17.1418979015045,S,0.00418432960995289
16,SYM,PUA,-7.47094893887563,17.1418978777513,L,0.0101634840203511
16,SYM,PUA,-7.47094893887563,17.1418978777513,S,0.989836515979649
16,SYM,PNUA,-7.47094893887563,17.1418978777513,L,0.00174731584579047
16,SYM,PNUA,-7.47094893887563,17.1418978777513,S,0.99825268415421
16,SYM,PSUA,-7.47094893887563,17.1418978777513,L,0.995815319816153
16,SYM,PSUA,-7.47094893887563,17.1418978777513,S,0.0041846801838474
16,ARD,PUA,-6.6423016114135,17.9161821701954,L,5.11736493746764e-08
16,ARD,PUA,-6.6423016114135,17.9161821701954,S,0.999999948826351
16,ARD,PNUA,-6.6423016114135,17.9161821701954,L,1.14335540884433e-13
16,ARD,PNUA,-6.6423016114135,17.9161821701954,S,0.999999999999886
16,ARD,PSUA,-6.6423016114135,17.9161821701954,L,0.992382082364991
16,ARD,PSUA,-6.6423016114135,17.9161821701954,S,0.00761791763500917
17,ER,PUA,-7.19445198265905,16.5889039653181,L,0.0225382595031344
17,ER,PUA,-7.19445198265905,16.5889039653181,S,0.977461740496866
17,ER,PNUA,-7.19445198265905,16.5889039653181,L,0.00481766818498304
17,ER,PNUA,-7.19445198265905,16.5889039653181,S,0.995182331815017
17,ER,PSUA,-7.19445198265905,16.5889039653181,L,0.981227021258466
17,ER,PSUA,-7.19445198265905,16.5889039653181,S,0.0187729787415342
17,SYM,PUA,-7.19445198368495,16.5889039673699,L,0.0225372245632036
17,SYM,PUA,-7.19445198368495,16.5889039673699,S,0.977462775436796
17,SYM,PNUA,-7.19445198368495,16.5889039673699,L,0.00481732412042978
17,SYM,PNUA,-7.19445198368495,16.5889039673699,S,0.99518267587957
17,SYM,PSUA,-7.19445198368495,16.5889039673699,L,0.981227630508503
17,SYM,PSUA,-7.19445198368495,16.5889039673699,S,0.0187723694914971
17,ARD,PUA,-6.43288147032311,17.4973418880146,L,2.20643974527302e-07
17,ARD,PUA,-6.43288147032311,17.4973418880146,S,0.999999779356025
17,ARD,PNUA,-6.43288147032311,17.4973418880146,L,2.92974060352731e-13
17,ARD,PNUA,-6.43288147032311,17.4973418880146,S,0.999999999999707
17,ARD,PSUA,-6.43288147032311,17.4973418880146,L,0.975024016389984
17,ARD,PSUA,-6.43288147032311,17.4973418880146,S,0.0249759836100155
18,ER,PUA,-7.77931306545399,17.758626130908,L,0.107072696464454
18,ER,PUA,-7.77931306545399,17.758626130908,S,0.892927303535546
18,ER,PNUA,-7.77931306545399,17.758626130908,L,0.010543024715857
18,ER,PNUA,-7.77931306545399,17.758626130908,S,0.989456975284143
18,ER,PSUA,-7.77931306545399,17.758626130908,L,0.951157666331384
18,ER,PSUA,-7.77931306545399,17.758626130908,S,0.0488423336686159
18,SYM,PUA,-7.77931298042827,17.7586259608565,L,0.107032812749704
18,SYM,PUA,-7.77931298042827,17.7586259608565,S,0.892967187250297
18,SYM,PNUA,-7.77931298042827,17.7586259608565,L,0.0105358929208617
18,SYM,PNUA,-7.77931298042827,17.7586259608565,S,0.989464107079138
18,SYM,PSUA,-7.77931298042827,17.7586259608565,L,0.951171213180534
18,SYM,PSUA,-7.77931298042827,17.7586259608565,S,0.048828786819466
18,ARD,PUA,-6.96438902861662,18.5603570046017,L,1.27243796894117e-06
18,ARD,PUA,-6.96438902861662,18.5603570046017,S,0.999998727562031
18,ARD,PNUA,-6.96438902861662,18.5603570046017,L,6.84952213190245e-13
18,ARD,PNUA,-6.96438902861662,18.5603570046017,S,0.999999999999315
18,ARD,PSUA,-6.96438902861662,18.5603570046017,L,0.928000130952695
18,ARD,PSUA,-6.96438902861662,18.5603570046017,S,0.071999869047305
19,ER,PUA,-7.35193168104553,16.9038633620911,L,0.0441400586459596
19,ER,PUA,-7.35193168104553,16.9038633620911,S,0.95585994135404
19,ER,PNUA,-7.35193168104553,16.9038633620911,L,0.00787227544040222
19,ER,PNUA,-7.35193168104553,16.9038633620911,S,0.992127724559598
19,ER,PSUA,-7.35193168104553,16.9038633620911,L,0.969634454851304
19,ER,PSUA,-7.35193168104553,16.9038633620911,S,0.0303655451486957
19,SYM,PUA,-7.35193168791961,16.9038633758392,L,0.0441431592160186
19,SYM,PUA,-7.35193168791961,16.9038633758392,S,0.955856840783981
19,SYM,PNUA,-7.35193168791961,16.9038633758392,L,0.00787319160875699
19,SYM,PNUA,-7.35193168791961,16.9038633758392,S,0.992126808391243
19,SYM,PSUA,-7.35193168791961,16.9038633758392,L,0.969632844488693
19,SYM,PSUA,-7.35193168791961,16.9038633758392,S,0.0303671555113071
19,ARD,PUA,-6.62743530590598,17.8864495591804,L,4.85385249610326e-07
19,ARD,PUA,-6.62743530590598,17.8864495591804,S,0.99999951461475
19,ARD,PNUA,-6.62743530590598,17.8864495591804,L,5.42999175003434e-13
19,ARD,PNUA,-6.62743530590598,17.8864495591804,S,0.999999999999457
19,ARD,PSUA,-6.62743530590598,17.8864495591804,L,0.959348095298233
19,ARD,PSUA,-6.62743530590598,17.8864495591804,S,0.0406519047017671
20,ER,PUA,-7.11384447493363,16.4276889498673,L,0.0843714711830822
20,ER,PUA,-7.11384447493363,16.4276889498673,S,0.915628528816918
20,ER,PNUA,-7.11384447493363,16.4276889498673,L,0.00898637879882123
20,ER,PNUA,-7.11384447493363,16.4276889498673,S,0.991013621201179
20,ER,PSUA,-7.11384447493363,16.4276889498673,L,0.98053220677275
20,ER,PSUA,-7.11384447493363,16.4276889498673,S,0.0194677932272498
20,SYM,PUA,-7.1138444747871,16.4276889495742,L,0.0843715801983042
20,SYM,PUA,-7.1138444747871,16.4276889495742,S,0.915628419801696
20,SYM,PNUA,-7.1138444747871,16.4276889495742,L,0.00898639994783707
20,SYM,PNUA,-7.1138444747871,16.4276889495742,S,0.991013600052163
20,SYM,PSUA,-7.1138444747871,16.4276889495742,L,0.980532186903579
20,SYM,PSUA,-7.1138444747871,16.4276889495742,S,0.0194678130964207
20,ARD,PUA,-6.34966830344142,17.3309155542513,L,1.01510006410498e-06
20,ARD,PUA,-6.34966830344142,17.3309155542513,S,0.999998984899936
20,ARD,PNUA,-6.34966830344142,17.3309155542513,L,8.13989006183428e-13
20,ARD,PNUA,-6.34966830344142,17.3309155542513,S,0.999999999999186
20,ARD,PSUA,-6.34966830344142,17.3309155542513,L,0.972261963405035
20,ARD,PSUA,-6.34966830344142,17.3309155542513,S,0.0277380365949649
21,ER,PUA,-8.11792828375699,18.435856567514,L,0.0768406668928595
21,ER,PUA,-8.11792828375699,18.435856567514,S,0.92315933310714
21,ER,PNUA,-8.11792828375699,18.435856567514,L,0.00972509901199631
21,ER,PNUA,-8.11792828375699,18.435856567514,S,0.990274900988004
21,ER,PSUA,-8.11792828375699,18.435856567514,L,0.977371620187118
21,ER,PSUA,-8.11792828375699,18.435856567514,S,0.0226283798128823
21,SYM,PUA,-8.11792828384485,18.4358565676897,L,0.0768415955081698
21,SYM,PUA,-8.11792828384485,18.4358565676897,S,0.92315840449183
21,SYM,PNUA,-8.11792828384485,18.4358565676897,L,0.00972530037294676
