Tree,Model,Node,LogLikelihood,AICc,State,Probability
3,ER,PUA,-12.0876938807388,26.3753877614776,N,0.767314904974484
3,ER,PNUA,-12.0876938807388,26.3753877614776,C,0.0426955581084336
3,ER,PNUA,-12.0876938807388,26.3753877614776,N,0.957304441891566
3,ER,PSUA,-12.0876938807388,26.3753877614776,C,0.826393910377597
3,ER,PSUA,-12.0876938807388,26.3753877614776,N,0.173606089622403
3,SYM,PUA,-12.0876938839499,26.3753877678999,C,0.232679479898551
3,SYM,PUA,-12.0876938839499,26.3753877678999,N,0.767320520101449
3,SYM,PNUA,-12.0876938839499,26.3753877678999,C,0.0426927798175742
3,SYM,PNUA,-12.0876938839499,26.3753877678999,N,0.957307220182426
3,SYM,PSUA,-12.0876938839499,26.3753877678999,C,0.826399142290707
3,SYM,PSUA,-12.0876938839499,26.3753877678999,N,0.173600857709293
3,ARD,PUA,-11.3098495793354,27.2512781060392,C,7.35939495564401e-07
3,ARD,PUA,-11.3098495793354,27.2512781060392,N,0.999999264060504
3,ARD,PNUA,-11.3098495793354,27.2512781060392,C,2.16109722581089e-13
3,ARD,PNUA,-11.3098495793354,27.2512781060392,N,0.999999999999784
3,ARD,PSUA,-11.3098495793354,27.2512781060392,C,0.843830714851798
3,ARD,PSUA,-11.3098495793354,27.2512781060392,N,0.156169285148202
4,ER,PUA,-13.5297459477392,29.2594918954784,C,0.226993005934921
4,ER,PUA,-13.5297459477392,29.2594918954784,N,0.773006994065079
4,ER,PNUA,-13.5297459477392,29.2594918954784,C,0.132955296535124
4,ER,PNUA,-13.5297459477392,29.2594918954784,N,0.867044703464876
4,ER,PSUA,-13.5297459477392,29.2594918954784,C,0.716838865459883
4,ER,PSUA,-13.5297459477392,29.2594918954784,N,0.283161134540117
4,SYM,PUA,-13.5297459209713,29.2594918419426,C,0.227057022258137
4,SYM,PUA,-13.5297459209713,29.2594918419426,N,0.772942977741863
4,SYM,PNUA,-13.5297459209713,29.2594918419426,C,0.13301878733555
4,SYM,PNUA,-13.5297459209713,29.2594918419426,N,0.86698121266445
4,SYM,PSUA,-13.5297459209713,29.2594918419426,C,0.716782466098991
4,SYM,PSUA,-13.5297459209713,29.2594918419426,N,0.283217533901009
4,ARD,PUA,-12.4507542082529,29.5330873638743,C,0.367804912513584
4,ARD,PUA,-12.4507542082529,29.5330873638743,N,0.632195087486416
4,ARD,PNUA,-12.4507542082529,29.5330873638743,C,0.367780011909664
4,ARD,PNUA,-12.4507542082529,29.5330873638743,N,0.632219988090336
4,ARD,PSUA,-12.4507542082529,29.5330873638743,C,0.367785605135211
4,ARD,PSUA,-12.4507542082529,29.5330873638743,N,0.632214394864789
5,ER,PUA,-13.1678807741388,28.5357615482777,C,0.500000000010043
5,ER,PUA,-13.1678807741388,28.5357615482777,N,0.499999999989957
5,ER,PNUA,-13.1678807741388,28.5357615482777,C,0.499999999955934
5,ER,PNUA,-13.1678807741388,28.5357615482777,N,0.500000000044066
5,ER,PSUA,-13.1678807741388,28.5357615482777,C,0.500000002220824
5,ER,PSUA,-13.1678807741388,28.5357615482777,N,0.499999997779176
5,SYM,PUA,-13.1678807636915,28.535761527383,C,0.500000000010221
5,SYM,PUA,-13.1678807636915,28.535761527383,N,0.499999999989779
5,SYM,PNUA,-13.1678807636915,28.535761527383,C,0.4999999999551
5,SYM,PNUA,-13.1678807636915,28.535761527383,N,0.5000000000449
5,SYM,PSUA,-13.1678807636915,28.535761527383,C,0.500000002253782
5,SYM,PSUA,-13.1678807636915,28.535761527383,N,0.499999997746218
5,ARD,PUA,-12.5039870698755,29.6395530871194,C,0.368443637568156
5,ARD,PUA,-12.5039870698755,29.6395530871194,N,0.631556362431844
5,ARD,PNUA,-12.5039870698755,29.6395530871194,C,0.368443637564086
5,ARD,PNUA,-12.5039870698755,29.6395530871194,N,0.631556362435914
5,ARD,PSUA,-12.5039870698755,29.6395530871194,C,0.368443637564115
5,ARD,PSUA,-12.5039870698755,29.6395530871194,N,0.631556362435885
6,ER,PUA,-12.8612127374776,27.9224254749551,C,0.359662453938097
6,ER,PUA,-12.8612127374776,27.9224254749551,N,0.640337546061903
6,ER,PNUA,-12.8612127374776,27.9224254749551,C,0.1124393391661
6,ER,PNUA,-12.8612127374776,27.9224254749551,N,0.8875606608339
6,ER,PSUA,-12.8612127374776,27.9224254749551,C,0.746751039960648
6,ER,PSUA,-12.8612127374776,27.9224254749551,N,0.253248960039352
6,SYM,PUA,-12.8612127313309,27.9224254626618,C,0.359616388190123
6,SYM,PUA,-12.8612127313309,27.9224254626618,N,0.640383611809877
6,SYM,PNUA,-12.8612127313309,27.9224254626618,C,0.112381841567199
6,SYM,PNUA,-12.8612127313309,27.9224254626618,N,0.887618158432801
6,SYM,PSUA,-12.8612127313309,27.9224254626618,C,0.74682003439883
6,SYM,PSUA,-12.8612127313309,27.9224254626618,N,0.25317996560117
6,ARD,PUA,-12.0962841776821,28.8241473027325,C,1.43603231585425e-06
6,ARD,PUA,-12.0962841776821,28.8241473027325,N,0.999998563967684
6,ARD,PNUA,-12.0962841776821,28.8241473027325,C,1.11774637857953e-12
6,ARD,PNUA,-12.0962841776821,28.8241473027325,N,0.999999999998882
6,ARD,PSUA,-12.0962841776821,28.8241473027325,C,0.761639793703324
6,ARD,PSUA,-12.0962841776821,28.8241473027325,N,0.238360206296676
7,ER,PUA,-10.8021395096296,23.8042790192592,C,0.160731373962816
7,ER,PUA,-10.8021395096296,23.8042790192592,N,0.839268626037184
7,ER,PNUA,-10.8021395096296,23.8042790192592,C,0.0759116976171145
7,ER,PNUA,-10.8021395096296,23.8042790192592,N,0.924088302382885
7,ER,PSUA,-10.8021395096296,23.8042790192592,C,0.814142394557894
7,ER,PSUA,-10.8021395096296,23.8042790192592,N,0.185857605442106
7,SYM,PUA,-10.8021394942853,23.8042789885706,C,0.160746888476287
7,SYM,PUA,-10.8021394942853,23.8042789885706,N,0.839253111523713
7,SYM,PNUA,-10.8021394942853,23.8042789885706,C,0.0759213643662856
7,SYM,PNUA,-10.8021394942853,23.8042789885706,N,0.924078635633714
7,SYM,PSUA,-10.8021394942853,23.8042789885706,C,0.814127686341154
7,SYM,PSUA,-10.8021394942853,23.8042789885706,N,0.185872313658846
7,ARD,PUA,-9.66895066161591,23.9694802706002,C,1.9818571574309e-07
7,ARD,PUA,-9.66895066161591,23.9694802706002,N,0.999999801814284
7,ARD,PNUA,-9.66895066161591,23.9694802706002,C,1.14738419098531e-12
7,ARD,PNUA,-9.66895066161591,23.9694802706002,N,0.999999999998853
7,ARD,PSUA,-9.66895066161591,23.9694802706002,C,0.796737495515332
7,ARD,PSUA,-9.66895066161591,23.9694802706002,N,0.203262504484668
8,ER,PUA,-11.423296921898,25.046593843796,C,0.299947040065602
8,ER,PUA,-11.423296921898,25.046593843796,N,0.700052959934398
8,ER,PNUA,-11.423296921898,25.046593843796,C,0.0513430958239213
8,ER,PNUA,-11.423296921898,25.046593843796,N,0.948656904176079
8,ER,PSUA,-11.423296921898,25.046593843796,C,0.924677415593136
8,ER,PSUA,-11.423296921898,25.046593843796,N,0.0753225844068637
8,SYM,PUA,-11.4232969356951,25.0465938713902,C,0.299913413727406
8,SYM,PUA,-11.4232969356951,25.0465938713902,N,0.700086586272594
8,SYM,PNUA,-11.4232969356951,25.0465938713902,C,0.0513283833029427
8,SYM,PNUA,-11.4232969356951,25.0465938713902,N,0.948671616697057
8,SYM,PSUA,-11.4232969356951,25.0465938713902,C,0.924692403803034
8,SYM,PSUA,-11.4232969356951,25.0465938713902,N,0.0753075961969658
8,ARD,PUA,-10.6603905374957,25.9523600223598,C,1.86185761405347e-06
8,ARD,PUA,-10.6603905374957,25.9523600223598,N,0.999998138142386
8,ARD,PNUA,-10.6603905374957,25.9523600223598,C,9.49202810058142e-13
8,ARD,PNUA,-10.6603905374957,25.9523600223598,N,0.999999999999051
8,ARD,PSUA,-10.6603905374957,25.9523600223598,C,0.921681869842131
8,ARD,PSUA,-10.6603905374957,25.9523600223598,N,0.0783181301578695
9,ER,PUA,-13.3660548315281,28.9321096630563,C,0.255051796689707
9,ER,PUA,-13.3660548315281,28.9321096630563,N,0.744948203310293
9,ER,PNUA,-13.3660548315281,28.9321096630563,C,0.219410836912999
9,ER,PNUA,-13.3660548315281,28.9321096630563,N,0.780589163087001
9,ER,PSUA,-13.3660548315281,28.9321096630563,C,0.700112283656976
9,ER,PSUA,-13.3660548315281,28.9321096630563,N,0.299887716343024
9,SYM,PUA,-13.3660548261983,28.9321096523965,C,0.25502131067978
9,SYM,PUA,-13.3660548261983,28.9321096523965,N,0.744978689320219
9,SYM,PNUA,-13.3660548261983,28.9321096523965,C,0.219380247417555
9,SYM,PNUA,-13.3660548261983,28.9321096523965,N,0.780619752582445
9,SYM,PSUA,-13.3660548261983,28.9321096523965,C,0.70013328754073
9,SYM,PSUA,-13.3660548261983,28.9321096523965,N,0.29986671245927
9,ARD,PUA,-12.4458414564053,29.5232618601789,C,0.387561631171106
9,ARD,PUA,-12.4458414564053,29.5232618601789,N,0.612438368828893
9,ARD,PNUA,-12.4458414564053,29.5232618601789,C,0.381484959099787
9,ARD,PNUA,-12.4458414564053,29.5232618601789,N,0.618515040900213
9,ARD,PSUA,-12.4458414564053,29.5232618601789,C,0.374001836559207
9,ARD,PSUA,-12.4458414564053,29.5232618601789,N,0.625998163440793
10,ER,PUA,-12.1042597132655,26.408519426531,C,0.246851114629335
10,ER,PUA,-12.1042597132655,26.408519426531,N,0.753148885370665
10,ER,PNUA,-12.1042597132655,26.408519426531,C,0.107167188716596
10,ER,PNUA,-12.1042597132655,26.408519426531,N,0.892832811283404
10,ER,PSUA,-12.1042597132655,26.408519426531,C,0.788960763745831
10,ER,PSUA,-12.1042597132655,26.408519426531,N,0.211039236254169
10,SYM,PUA,-12.1042597259698,26.4085194519396,C,0.246867670107561
10,SYM,PUA,-12.1042597259698,26.4085194519396,N,0.753132329892439
10,SYM,PNUA,-12.1042597259698,26.4085194519396,C,0.107178708130335
10,SYM,PNUA,-12.1042597259698,26.4085194519396,N,0.892821291869665
10,SYM,PSUA,-12.1042597259698,26.4085194519396,C,0.788951488281029
10,SYM,PSUA,-12.1042597259698,26.4085194519396,N,0.211048511718971
10,ARD,PUA,-11.117975353901,26.8675296551704,C,7.47857701716378e-07
10,ARD,PUA,-11.117975353901,26.8675296551704,N,0.999999252142298
10,ARD,PNUA,-11.117975353901,26.8675296551704,C,2.6638395911746e-12
10,ARD,PNUA,-11.117975353901,26.8675296551704,N,0.999999999997336
10,ARD,PSUA,-11.117975353901,26.8675296551704,C,0.764340841007833
10,ARD,PSUA,-11.117975353901,26.8675296551704,N,0.235659158992167
11,ER,PUA,-11.8513035623725,25.9026071247451,C,0.10445170342218
11,ER,PUA,-11.8513035623725,25.9026071247451,N,0.89554829657782
11,ER,PNUA,-11.8513035623725,25.9026071247451,C,0.0215871801170939
11,ER,PNUA,-11.8513035623725,25.9026071247451,N,0.978412819882906
11,ER,PSUA,-11.8513035623725,25.9026071247451,C,0.95218561079463
11,ER,PSUA,-11.8513035623725,25.9026071247451,N,0.04781438920537
11,SYM,PUA,-11.8513035730278,25.9026071460557,C,0.10446318793674
11,SYM,PUA,-11.8513035730278,25.9026071460557,N,0.89553681206326
11,SYM,PNUA,-11.8513035730278,25.9026071460557,C,0.0215975607245328
11,SYM,PNUA,-11.8513035730278,25.9026071460557,N,0.978402439275467
11,SYM,PSUA,-11.8513035730278,25.9026071460557,C,0.95216759208015
11,SYM,PSUA,-11.8513035730278,25.9026071460557,N,0.0478324079198499
11,ARD,PUA,-10.8018947005779,26.2353683485243,C,3.19711798425515e-17
11,ARD,PUA,-10.8018947005779,26.2353683485243,N,1
11,ARD,PNUA,-10.8018947005779,26.2353683485243,C,1.25088682528402e-14
11,ARD,PNUA,-10.8018947005779,26.2353683485243,N,0.999999999999987
11,ARD,PSUA,-10.8018947005779,26.2353683485243,C,0.94774474129027
11,ARD,PSUA,-10.8018947005779,26.2353683485243,N,0.0522552587097297
12,ER,PUA,-12.4101825029252,27.0203650058504,C,0.40317790474198
12,ER,PUA,-12.4101825029252,27.0203650058504,N,0.59682209525802
12,ER,PNUA,-12.4101825029252,27.0203650058504,C,0.389647392079316
12,ER,PNUA,-12.4101825029252,27.0203650058504,N,0.610352607920684
12,ER,PSUA,-12.4101825029252,27.0203650058504,C,0.642598308463415
12,ER,PSUA,-12.4101825029252,27.0203650058504,N,0.357401691536585
12,SYM,PUA,-12.4101825017653,27.0203650035306,C,0.403169101879933
12,SYM,PUA,-12.4101825017653,27.0203650035306,N,0.596830898120067
12,SYM,PNUA,-12.4101825017653,27.0203650035306,C,0.389637714382385
12,SYM,PNUA,-12.4101825017653,27.0203650035306,N,0.610362285617615
12,SYM,PSUA,-12.4101825017653,27.0203650035306,C,0.642609397799196
12,SYM,PSUA,-12.4101825017653,27.0203650035306,N,0.357390602200804
12,ARD,PUA,-12.2912528393599,29.2140846260882,C,0.461909308564106
12,ARD,PUA,-12.2912528393599,29.2140846260882,N,0.538090691435894
12,ARD,PNUA,-12.2912528393599,29.2140846260882,C,0.453623510062611
12,ARD,PNUA,-12.2912528393599,29.2140846260882,N,0.546376489937389
12,ARD,PSUA,-12.2912528393599,29.2140846260882,C,0.594882804005493
12,ARD,PSUA,-12.2912528393599,29.2140846260882,N,0.405117195994507
13,ER,PUA,-12.9929413487705,28.1858826975409,C,0.230463597506177
13,ER,PUA,-12.9929413487705,28.1858826975409,N,0.769536402493823
13,ER,PNUA,-12.9929413487705,28.1858826975409,C,0.150700505185788
13,ER,PNUA,-12.9929413487705,28.1858826975409,N,0.849299494814212
13,ER,PSUA,-12.9929413487705,28.1858826975409,C,0.497200337993239
13,ER,PSUA,-12.9929413487705,28.1858826975409,N,0.502799662006761
13,SYM,PUA,-12.9929413464143,28.1858826928285,C,0.230454715702946
13,SYM,PUA,-12.9929413464143,28.1858826928285,N,0.769545284297054
13,SYM,PNUA,-12.9929413464143,28.1858826928285,C,0.150688331562591
13,SYM,PNUA,-12.9929413464143,28.1858826928285,N,0.849311668437409
13,SYM,PSUA,-12.9929413464143,28.1858826928285,C,0.497205564521838
13,SYM,PSUA,-12.9929413464143,28.1858826928285,N,0.502794435478162
13,ARD,PUA,-12.4244334214465,29.4804457902614,C,0.500011698102557
13,ARD,PUA,-12.4244334214465,29.4804457902614,N,0.499988301897443
13,ARD,PNUA,-12.4244334214465,29.4804457902614,C,0.38651161175078
13,ARD,PNUA,-12.4244334214465,29.4804457902614,N,0.61348838824922
13,ARD,PSUA,-12.4244334214465,29.4804457902614,C,0.405578194862335
13,ARD,PSUA,-12.4244334214465,29.4804457902614,N,0.594421805137665
14,ER,PUA,-13.2152584179656,28.6305168359312,C,0.410610417528216
14,ER,PUA,-13.2152584179656,28.6305168359312,N,0.589389582471784
14,ER,PNUA,-13.2152584179656,28.6305168359312,C,0.0927404692367138
14,ER,PNUA,-13.2152584179656,28.6305168359312,N,0.907259530763286
14,ER,PSUA,-13.2152584179656,28.6305168359312,C,0.623781910890851
14,ER,PSUA,-13.2152584179656,28.6305168359312,N,0.376218089109149
14,SYM,PUA,-13.2152584247002,28.6305168494005,C,0.410613818431512
14,SYM,PUA,-13.2152584247002,28.6305168494005,N,0.589386181568488
14,SYM,PNUA,-13.2152584247002,28.6305168494005,C,0.0927645525374571
14,SYM,PNUA,-13.2152584247002,28.6305168494005,N,0.907235447462543
14,SYM,PSUA,-13.2152584247002,28.6305168494005,C,0.623748976122521
14,SYM,PSUA,-13.2152584247002,28.6305168494005,N,0.376251023877479
14,ARD,PUA,-12.4280301407143,29.487639228797,C,0.379294086131112
14,ARD,PUA,-12.4280301407143,29.487639228797,N,0.620705913868888
14,ARD,PNUA,-12.4280301407143,29.487639228797,C,0.373091235917405
14,ARD,PNUA,-12.4280301407143,29.487639228797,N,0.626908764082596
14,ARD,PSUA,-12.4280301407143,29.487639228797,C,0.373848736749732
14,ARD,PSUA,-12.4280301407143,29.487639228797,N,0.626151263250268
15,ER,PUA,-13.0121994991972,28.2243989983943,C,0.413743007975191
15,ER,PUA,-13.0121994991972,28.2243989983943,N,0.586256992024809
15,ER,PNUA,-13.0121994991972,28.2243989983943,C,0.271331883031587
15,ER,PNUA,-13.0121994991972,28.2243989983943,N,0.728668116968413
15,ER,PSUA,-13.0121994991972,28.2243989983943,C,0.658894194352531
15,ER,PSUA,-13.0121994991972,28.2243989983943,N,0.341105805647469
15,SYM,PUA,-13.1377788253813,28.4755576507626,C,0.499997875682926
15,SYM,PUA,-13.1377788253813,28.4755576507626,N,0.500002124317074
15,SYM,PNUA,-13.1377788253813,28.4755576507626,C,0.4999487082805
15,SYM,PNUA,-13.1377788253813,28.4755576507626,N,0.5000512917195
15,SYM,PSUA,-13.1377788253813,28.4755576507626,C,0.500089368135973
15,SYM,PSUA,-13.1377788253813,28.4755576507626,N,0.499910631864027
15,ARD,PUA,-12.4906367452308,29.61285243783,C,0.368756476329679
15,ARD,PUA,-12.4906367452308,29.61285243783,N,0.631243523670321
15,ARD,PNUA,-12.4906367452308,29.61285243783,C,0.368748993260298
15,ARD,PNUA,-12.4906367452308,29.61285243783,N,0.631251006739702
15,ARD,PSUA,-12.4906367452308,29.61285243783,C,0.368757837779652
15,ARD,PSUA,-12.4906367452308,29.61285243783,N,0.631242162220348
16,ER,PUA,-12.7724177658497,27.7448355316993,C,0.499991824592494
16,ER,PUA,-12.7724177658497,27.7448355316993,N,0.500008175407506
16,ER,PNUA,-12.7724177658497,27.7448355316993,C,0.499894620840608
16,ER,PNUA,-12.7724177658497,27.7448355316993,N,0.500105379159392
16,ER,PSUA,-12.7724177658497,27.7448355316993,C,0.500828424705662
16,ER,PSUA,-12.7724177658497,27.7448355316993,N,0.499171575294338
16,SYM,PUA,-12.7724177721209,27.7448355442417,C,0.499991806540396
16,SYM,PUA,-12.7724177721209,27.7448355442417,N,0.500008193459604
16,SYM,PNUA,-12.7724177721209,27.7448355442417,C,0.499894469787689
16,SYM,PNUA,-12.7724177721209,27.7448355442417,N,0.500105530212311
16,SYM,PSUA,-12.7724177721209,27.7448355442417,C,0.500829303497683
16,SYM,PSUA,-12.7724177721209,27.7448355442417,N,0.499170696502317
16,ARD,PUA,-11.9289463742607,28.4894716958897,C,4.83467274455978e-08
16,ARD,PUA,-11.9289463742607,28.4894716958897,N,0.999999951653273
16,ARD,PNUA,-11.9289463742607,28.4894716958897,C,1.39584617098632e-13
16,ARD,PNUA,-11.9289463742607,28.4894716958897,N,0.99999999999986
16,ARD,PSUA,-11.9289463742607,28.4894716958897,C,0.876862817991068
16,ARD,PSUA,-11.9289463742607,28.4894716958897,N,0.123137182008932
17,ER,PUA,-11.0680646124865,24.336129224973,C,0.0589361611383103
17,ER,PUA,-11.0680646124865,24.336129224973,N,0.94106383886169
17,ER,PNUA,-11.0680646124865,24.336129224973,C,0.0218083705503349
17,ER,PNUA,-11.0680646124865,24.336129224973,N,0.978191629449665
17,ER,PSUA,-11.0680646124865,24.336129224973,C,0.849941843217394
17,ER,PSUA,-11.0680646124865,24.336129224973,N,0.150058156782606
17,SYM,PUA,-11.0680646135255,24.336129227051,C,0.0589374537171841
17,SYM,PUA,-11.0680646135255,24.336129227051,N,0.941062546282816
17,SYM,PNUA,-11.0680646135255,24.336129227051,C,0.0218090549771438
17,SYM,PNUA,-11.0680646135255,24.336129227051,N,0.978190945022856
17,SYM,PSUA,-11.0680646135255,24.336129227051,C,0.849941155581433
17,SYM,PSUA,-11.0680646135255,24.336129227051,N,0.150058844418567
17,ARD,PUA,-10.2627931831026,25.1571653135736,C,2.02077194360611e-07
17,ARD,PUA,-10.2627931831026,25.1571653135736,N,0.999999797922806
17,ARD,PNUA,-10.2627931831026,25.1571653135736,C,2.83925542792803e-13
17,ARD,PNUA,-10.2627931831026,25.1571653135736,N,0.999999999999716
17,ARD,PSUA,-10.2627931831026,25.1571653135736,C,0.850026704066015
17,ARD,PSUA,-10.2627931831026,25.1571653135736,N,0.149973295933985
18,ER,PUA,-12.5165753761064,27.2331507522127,C,0.294101079899355
18,ER,PUA,-12.5165753761064,27.2331507522127,N,0.705898920100645
18,ER,PNUA,-12.5165753761064,27.2331507522127,C,0.0876442402785241
18,ER,PNUA,-12.5165753761064,27.2331507522127,N,0.912355759721476
18,ER,PSUA,-12.5165753761064,27.2331507522127,C,0.78970658379798
18,ER,PSUA,-12.5165753761064,27.2331507522127,N,0.21029341620202
18,SYM,PUA,-12.5165753894076,27.2331507788152,C,0.294080485847206
18,SYM,PUA,-12.5165753894076,27.2331507788152,N,0.705919514152794
18,SYM,PNUA,-12.5165753894076,27.2331507788152,C,0.0876283611105359
18,SYM,PNUA,-12.5165753894076,27.2331507788152,N,0.912371638889464
18,SYM,PSUA,-12.5165753894076,27.2331507788152,C,0.789726279656561
18,SYM,PSUA,-12.5165753894076,27.2331507788152,N,0.21027372034344
18,ARD,PUA,-11.7571180580255,28.1458150634194,C,1.19574892176313e-06
18,ARD,PUA,-11.7571180580255,28.1458150634194,N,0.999998804251078
18,ARD,PNUA,-11.7571180580255,28.1458150634194,C,6.77069403936926e-13
18,ARD,PNUA,-11.7571180580255,28.1458150634194,N,0.999999999999323
18,ARD,PSUA,-11.7571180580255,28.1458150634194,C,0.795765077627035
18,ARD,PSUA,-11.7571180580255,28.1458150634194,N,0.204234922372965
19,ER,PUA,-11.2307617887842,24.6615235775685,C,0.129843350592378
19,ER,PUA,-11.2307617887842,24.6615235775685,N,0.870156649407622
19,ER,PNUA,-11.2307617887842,24.6615235775685,C,0.0460510650359714
19,ER,PNUA,-11.2307617887842,24.6615235775685,N,0.953948934964029
19,ER,PSUA,-11.2307617887842,24.6615235775685,C,0.888342459187466
19,ER,PSUA,-11.2307617887842,24.6615235775685,N,0.111657540812534
19,SYM,PUA,-11.2307618109322,24.6615236218644,C,0.129800792842207
19,SYM,PUA,-11.2307618109322,24.6615236218644,N,0.870199207157793
19,SYM,PNUA,-11.2307618109322,24.6615236218644,C,0.0460269400054956
19,SYM,PNUA,-11.2307618109322,24.6615236218644,N,0.953973059994504
19,SYM,PSUA,-11.2307618109322,24.6615236218644,C,0.888372014426224
19,SYM,PSUA,-11.2307618109322,24.6615236218644,N,0.111627985573776
19,ARD,PUA,-10.4375908290784,25.5067606055253,C,4.83756210131879e-07
19,ARD,PUA,-10.4375908290784,25.5067606055253,N,0.99999951624379
19,ARD,PNUA,-10.4375908290784,25.5067606055253,C,5.70882970566409e-13
19,ARD,PNUA,-10.4375908290784,25.5067606055253,N,0.999999999999429
19,ARD,PSUA,-10.4375908290784,25.5067606055253,C,0.891829100166441
19,ARD,PSUA,-10.4375908290784,25.5067606055253,N,0.108170899833559
20,ER,PUA,-12.3920647741021,26.9841295482043,C,0.214812831606573
20,ER,PUA,-12.3920647741021,26.9841295482043,N,0.785187168393427
20,ER,PNUA,-12.3920647741021,26.9841295482043,C,0.0574172630620211
20,ER,PNUA,-12.3920647741021,26.9841295482043,N,0.942582736937979
20,ER,PSUA,-12.3920647741021,26.9841295482043,C,0.849522617214964
20,ER,PSUA,-12.3920647741021,26.9841295482043,N,0.150477382785035
20,SYM,PUA,-12.3920647747531,26.9841295495063,C,0.214807171842336
20,SYM,PUA,-12.3920647747531,26.9841295495063,N,0.785192828157664
20,SYM,PNUA,-12.3920647747531,26.9841295495063,C,0.0574143402357589
20,SYM,PNUA,-12.3920647747531,26.9841295495063,N,0.942585659764241
20,SYM,PSUA,-12.3920647747531,26.9841295495063,C,0.849523538204768
20,SYM,PSUA,-12.3920647747531,26.9841295495063,N,0.150476461795232
20,ARD,PUA,-11.7050000588517,28.0415790650718,C,9.58923276954872e-07
20,ARD,PUA,-11.7050000588517,28.0415790650718,N,0.999999041076723
20,ARD,PNUA,-11.7050000588517,28.0415790650718,C,8.17186863770301e-13
20,ARD,PNUA,-11.7050000588517,28.0415790650718,N,0.999999999999183
20,ARD,PSUA,-11.7050000588517,28.0415790650718,C,0.834814662854158
20,ARD,PSUA,-11.7050000588517,28.0415790650718,N,0.165185337145842
21,ER,PUA,-11.3256951049797,24.8513902099594,C,0.216471231591124
21,ER,PUA,-11.3256951049797,24.8513902099594,N,0.783528768408876
21,ER,PNUA,-11.3256951049797,24.8513902099594,C,0.0712953118877016
21,ER,PNUA,-11.3256951049797,24.8513902099594,N,0.928704688112298
21,ER,PSUA,-11.3256951049797,24.8513902099594,C,0.766996596151
21,ER,PSUA,-11.3256951049797,24.8513902099594,N,0.233003403849
21,SYM,PUA,-11.3256951156544,24.8513902313087,C,0.216456568872241
21,SYM,PUA,-11.3256951156544,24.8513902313087,N,0.783543431127759
21,SYM,PNUA,-11.3256951156544,24.8513902313087,C,0.0712851286613028
21,SYM,PNUA,-11.3256951156544,24.8513902313087,N,0.928714871338697
21,SYM,PSUA,-11.3256951156544,24.8513902313087,C,0.767015286154612
21,SYM,PSUA,-11.3256951156544,24.8513902313087,N,0.232984713845388
